1709085600000,0.09617000,0.09621000,0.09591000,0.09605000,3917059.00000000,1709085659999,376120.24701000,713,1397213.00000000,134165.06789000,0
1709085660000,0.09604000,0.09613000,0.09593000,0.09613000,1907318.00000000,1709085719999,183166.59020000,304,623073.00000000,59842.38838000,0
1709085720000,0.09612000,0.09613000,0.09595000,0.09597000,1380412.00000000,1709085779999,132526.21925000,258,431028.00000000,41376.74486000,0
1709085780000,0.09596000,0.09606000,0.09582000,0.09597000,2725432.00000000,1709085839999,261468.20896000,622,900910.00000000,86467.62823000,0
1709085840000,0.09597000,0.09599000,0.09581000,0.09590000,1414623.00000000,1709085899999,135628.68050000,380,912226.00000000,87453.91664000,0
1709085900000,0.09591000,0.09600000,0.09578000,0.09581000,1809686.00000000,1709085959999,173493.44084000,408,713828.00000000,68422.81020000,0
1709085960000,0.09581000,0.09583000,0.09500000,0.09544000,28725910.00000000,1709086019999,2744469.03548000,3698,12101200.00000000,1157241.76262000,0
1709086020000,0.09545000,0.09581000,0.09545000,0.09581000,3478609.00000000,1709086079999,332847.07259000,563,2761800.00000000,264289.17686000,0
1709086080000,0.09582000,0.09590000,0.09578000,0.09587000,1907664.00000000,1709086139999,182823.42297000,358,698937.00000000,66977.94920000,0
1709086140000,0.09587000,0.09595000,0.09585000,0.09591000,2823207.00000000,1709086199999,270756.42555000,321,2354855.00000000,225845.48312000,0
1709086200000,0.09592000,0.09597000,0.09576000,0.09579000,1628177.00000000,1709086259999,156135.86741000,248,551305.00000000,52845.63024000,0
1709086260000,0.09578000,0.09584000,0.09577000,0.09578000,824077.00000000,1709086319999,78960.28305000,167,346759.00000000,33226.25706000,0
1709086320000,0.09578000,0.09587000,0.09573000,0.09586000,1843346.00000000,1709086379999,176582.03962000,214,1020668.00000000,97796.49298000,0
1709086380000,0.09586000,0.09597000,0.09584000,0.09597000,516241.00000000,1709086439999,49507.96244000,103,381030.00000000,36539.00402000,0
1709086440000,0.09597000,0.09606000,0.09596000,0.09606000,1215580.00000000,1709086499999,116720.52351000,230,961609.00000000,92330.39367000,0
1709086500000,0.09605000,0.09619000,0.09605000,0.09607000,592055.00000000,1709086559999,56916.62930000,198,189562.00000000,18222.08324000,0
1709086560000,0.09607000,0.09614000,0.09600000,0.09604000,1623513.00000000,1709086619999,155930.51543000,265,907846.00000000,87194.06014000,0
1709086620000,0.09604000,0.09607000,0.09600000,0.09600000,370264.00000000,1709086679999,35558.21355000,110,94102.00000000,9037.51020000,0
1709086680000,0.09600000,0.09600000,0.09584000,0.09588000,1233709.00000000,1709086739999,118331.70151000,302,210882.00000000,20220.64365000,0
1709086740000,0.09587000,0.09619000,0.09587000,0.09616000,1624298.00000000,1709086799999,155984.20044000,370,1177988.00000000,113078.32016000,0
1709086800000,0.09617000,0.09624000,0.09598000,0.09608000,3602609.00000000,1709086859999,346263.90828000,499,1941455.00000000,186607.75043000,0
1709086860000,0.09608000,0.09612000,0.09600000,0.09601000,598650.00000000,1709086919999,57524.59492000,115,119548.00000000,11487.84659000,0
1709086920000,0.09600000,0.09602000,0.09595000,0.09600000,338978.00000000,1709086979999,32537.02926000,126,285005.00000000,27355.40989000,0
1709086980000,0.09600000,0.09608000,0.09594000,0.09608000,1051121.00000000,1709087039999,100908.65375000,174,349464.00000000,33558.96522000,0
1709087040000,0.09608000,0.09610000,0.09608000,0.09608000,329936.00000000,1709087099999,31702.58262000,83,156837.00000000,15070.46843000,0
1709087100000,0.09609000,0.09610000,0.09597000,0.09604000,1374413.00000000,1709087159999,131995.63652000,210,233733.00000000,22439.28511000,0
1709087160000,0.09604000,0.09604000,0.09594000,0.09597000,372279.00000000,1709087219999,35732.21538000,92,151085.00000000,14500.86027000,0
1709087220000,0.09598000,0.09603000,0.09598000,0.09599000,324488.00000000,1709087279999,31152.06527000,95,28920.00000000,2776.99539000,0
1709087280000,0.09598000,0.09598000,0.09574000,0.09578000,5507222.00000000,1709087339999,527720.96115000,512,3002267.00000000,287620.73940000,0
1709087340000,0.09577000,0.09592000,0.09577000,0.09591000,687463.00000000,1709087399999,65910.58049000,197,375936.00000000,36038.93119000,0
1709087400000,0.09591000,0.09609000,0.09591000,0.09609000,713857.00000000,1709087459999,68557.81977000,164,436419.00000000,41918.37178000,0
